"","scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","public_positional_accuracy","geoprivacy","taxon_geoprivacy","coordinates_obscured","positioning_method","positioning_device","user_id","user_name","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"419","Bromus tectorum","2024-04-28 10:16:00 -0600","","Sandia Heights South, Albuquerque, NM 87122, USA",35.1664583333,-106.4817361111,NA,"Cheatgrass","https://www.inaturalist.org/observations/212774794","https://inaturalist-open-data.s3.amazonaws.com/photos/375994594/medium.jpg","athenadesertwillow",212774794,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 10:16 AM","2024-04-28","2024-04-28 16:16:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8052483,"","2024-05-02 01:24:19 UTC","2024-05-02 01:24:19 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"420","Bromus tectorum","2024-04-28 09:49:00 -0600","","Bernalillo, New Mexico, United States",35.1671666667,-106.4973305556,NA,"Cheatgrass","https://www.inaturalist.org/observations/212774489","https://inaturalist-open-data.s3.amazonaws.com/photos/375991704/medium.jpg","athenadesertwillow",212774489,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 9:49 AM","2024-04-28","2024-04-28 15:49:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8052483,"","2024-05-02 01:23:34 UTC","2024-05-02 01:23:34 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"421","Bromus tectorum","2024-05-01 10:46:14 -0600","","Tetilla Peak Recreation Area Campground, Pena Blanca, NM, US",35.644778749,-106.3120907453,NA,"Cheatgrass","https://www.inaturalist.org/observations/212642639","https://static.inaturalist.org/photos/375776394/medium.jpg","alexkastenewmex",212642639,"Cheatgrass","Plantae",58369,1,0,"2024-05-01 10:46:14-06:00","2024-05-01","2024-05-01 16:46:14 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8009068,"Alex KASTE","2024-05-01 16:48:12 UTC","2024-12-02 22:48:03 UTC","needs_id","",NA,3,"false"
"422","Bromus tectorum","2024-04-29 16:49:00 -0600","","Bernalillo, New Mexico, United States",35.1516833333,-106.5561833333,NA,"Cheatgrass","https://www.inaturalist.org/observations/212498987","https://static.inaturalist.org/photos/375324663/medium.jpg","anniabqplants",212498987,"Cheatgrass","Plantae",58369,1,0,"2024/04/29 4:49 PM","2024-04-29","2024-04-29 22:49:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",6789749,"Anni Hanna","2024-05-01 04:57:26 UTC","2024-05-02 20:23:38 UTC","research","",NA,NA,"false"
"423","Bromus tectorum","2024-04-26 13:48:00 -0600","","Bernalillo County, NM, USA",35.1344692667,-106.4745727333,NA,"Cheatgrass","https://www.inaturalist.org/observations/212387259","https://inaturalist-open-data.s3.amazonaws.com/photos/375329872/medium.jpg","mjandersen",212387259,"Cheatgrass","Plantae",58369,0,0,"2024/04/26 1:48 PM","2024-04-26","2024-04-26 19:48:00 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","","",614085,"Mike Andersen","2024-04-30 21:11:48 UTC","2024-04-30 21:11:48 UTC","needs_id","CC-BY-NC-ND",NA,NA,"false"
"424","Bromus tectorum","2024-04-28 13:07:00 -0600","","Corrales, NM, USA",35.2138694444,-106.6157666667,NA,"Cheatgrass","https://www.inaturalist.org/observations/212331011","https://inaturalist-open-data.s3.amazonaws.com/photos/375222423/medium.jpg","filee14",212331011,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 1:07 PM","2024-04-28","2024-04-28 19:07:00 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","","",108865,"Fiana Shapiro","2024-04-30 18:17:26 UTC","2024-04-30 18:17:26 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"425","Bromus tectorum","2024-04-27 10:14:00 -0600","","Bernalillo County, NM, USA",35.2050156967,-106.5027958483,NA,"Cheatgrass","https://www.inaturalist.org/observations/212280111","https://inaturalist-open-data.s3.amazonaws.com/photos/375143014/medium.jpg","mjandersen",212280111,"Cheatgrass","Plantae",58369,0,0,"2024/04/27 10:14 AM","2024-04-27","2024-04-27 16:14:00 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","","",614085,"Mike Andersen","2024-04-30 15:37:33 UTC","2024-04-30 15:37:33 UTC","needs_id","CC-BY-NC-ND",NA,NA,"false"
"426","Bromus tectorum","2024-04-29 08:36:36 -0600","","New Mexico, US",35.014518775,-106.6534647823,NA,"Cheatgrass","https://www.inaturalist.org/observations/212118918","https://inaturalist-open-data.s3.amazonaws.com/photos/374872223/medium.jpg","rfbrown",212118918,"","Plantae",58369,0,0,"2024-04-29 08:36:36-06:00","2024-04-29","2024-04-29 14:36:36 UTC","Mountain Time (US & Canada)",4,28734,"obscured",NA,"true","","",6396055,"","2024-04-30 04:07:06 UTC","2024-04-30 04:07:13 UTC","needs_id","CC-BY-NC",NA,3,"false"
"427","Bromus tectorum","2024-04-29 08:33:51 -0600","","New Mexico, US",35.171471546,-106.7425921023,NA,"Cheatgrass","https://www.inaturalist.org/observations/212117056","https://inaturalist-open-data.s3.amazonaws.com/photos/374869308/medium.jpg","rfbrown",212117056,"","Plantae",58369,0,0,"2024-04-29 08:33:51-06:00","2024-04-29","2024-04-29 14:33:51 UTC","Mountain Time (US & Canada)",4,28734,"obscured",NA,"true","","",6396055,"","2024-04-30 04:02:44 UTC","2024-04-30 04:02:49 UTC","needs_id","CC-BY-NC",NA,3,"false"
"428","Bromus tectorum","2024-04-29 08:28:32 -0600","","Tingley Dr SW, Albuquerque, NM, US",35.0807638333,-106.6684283333,NA,"Cheatgrass","https://www.inaturalist.org/observations/212113937","https://inaturalist-open-data.s3.amazonaws.com/photos/374864954/medium.jpg","rfbrown",212113937,"","Plantae",58369,0,0,"2024-04-29 08:28:32-06:00","2024-04-29","2024-04-29 14:28:32 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",6396055,"","2024-04-30 03:57:16 UTC","2024-04-30 03:57:21 UTC","needs_id","CC-BY-NC",NA,3,"false"
"429","Bromus tectorum","2024-04-29 13:44:16 -0600","","Buffalo Alley Pl, Cedar Crest, NM, US",35.1172305,-106.37088,NA,"Cheatgrass","https://www.inaturalist.org/observations/212103360","https://inaturalist-open-data.s3.amazonaws.com/photos/374847497/medium.jpg","sshowalter",212103360,"","Plantae",58369,0,0,"2024-04-29 13:44:16-06:00","2024-04-29","2024-04-29 19:44:16 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",4108539,"","2024-04-30 03:38:02 UTC","2024-04-30 03:38:25 UTC","needs_id","CC-BY-NC",NA,3,"false"
"430","Bromus tectorum","2024-04-29 19:43:24 -0600","","Davis Loop, Placitas, NM, US",35.3011883333,-106.4429783333,NA,"Cheatgrass","https://www.inaturalist.org/observations/212089945","https://inaturalist-open-data.s3.amazonaws.com/photos/374825661/medium.jpg","cvesbach",212089945,"","Plantae",58369,0,0,"2024-04-29 19:43:24-06:00","2024-04-29","2024-04-30 01:43:24 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",5532846,"","2024-04-30 03:15:03 UTC","2024-04-30 03:15:19 UTC","needs_id","CC-BY-NC",NA,3,"false"
"431","Bromus tectorum","2024-04-29 16:00:20 -0600","","Horizon Blvd NE, Albuquerque, NM, US",35.186195,-106.6039583333,NA,"Cheatgrass","https://www.inaturalist.org/observations/212034943","https://inaturalist-open-data.s3.amazonaws.com/photos/374739379/medium.jpg","mdpurdy",212034943,"Cheatgrass","Plantae",58369,1,0,"2024-04-29 16:00:20-06:00","2024-04-29","2024-04-29 22:00:20 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",887173,"Martin Purdy","2024-04-30 01:49:00 UTC","2024-05-20 17:22:20 UTC","research","CC-BY",NA,3,"false"
"432","Bromus tectorum","2024-04-29 19:02:25 -0600","","Placitas, NM 87043, USA",35.3237972222,-106.4741277778,NA,"Cheatgrass","https://www.inaturalist.org/observations/212020096","https://inaturalist-open-data.s3.amazonaws.com/photos/374714868/medium.jpeg","electricmonk",212020096,"Cheatgrass","Plantae",58369,0,0,"2024-04-29 19:02:25","2024-04-29","2024-04-30 01:02:25 UTC","Mountain Time (US & Canada)",NA,NA,"",NA,"false","gps","gps",583032,"","2024-04-30 01:26:02 UTC","2024-04-30 01:26:09 UTC","needs_id","CC-BY-NC",NA,2,"false"
"433","Bromus tectorum","2024-04-29 17:44:29 -0600","","Quarai Ave NE, Albuquerque, NM, US",35.1181583886,-106.5259151678,NA,"Cheatgrass","https://www.inaturalist.org/observations/211957506","https://inaturalist-open-data.s3.amazonaws.com/photos/374617626/medium.jpg","morrisonmadigan",211957506,"Cheatgrass","Plantae",58369,1,0,"2024-04-29 17:44:29-06:00","2024-04-29","2024-04-29 23:44:29 UTC","Mountain Time (US & Canada)",9,9,"",NA,"false","","",8042783,"","2024-04-29 23:45:05 UTC","2024-05-10 17:31:27 UTC","research","CC-BY-NC",NA,3,"false"
"434","Bromus tectorum","2024-04-28 11:43:58 -0600","","Camino del Bosque NW, Albuquerque, NM, US",35.2039216667,-106.62342,NA,"Cheatgrass","https://www.inaturalist.org/observations/211868424","https://inaturalist-open-data.s3.amazonaws.com/photos/374480131/medium.jpg","treestreet",211868424,"","Plantae",58369,0,0,"2024-04-28 11:43:58-06:00","2024-04-28","2024-04-28 17:43:58 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",69455,"Cirrelda Snider","2024-04-29 21:25:26 UTC","2024-04-29 21:28:00 UTC","needs_id","CC-BY-NC",NA,3,"false"
"435","Bromus tectorum","2024-04-28 07:05:42 -0600","","Sea Foam St NW, Albuquerque, NM, US",35.109202295,-106.7138416649,NA,"Cheatgrass","https://www.inaturalist.org/observations/211476429","https://inaturalist-open-data.s3.amazonaws.com/photos/373879644/medium.jpg","jacobogre",211476429,"","Plantae",58369,0,0,"2024-04-28 07:05:42-06:00","2024-04-28","2024-04-28 13:05:42 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",138422,"Jacob Malcom","2024-04-29 10:52:10 UTC","2024-04-29 10:52:15 UTC","needs_id","CC-BY-SA",NA,3,"false"
"436","Bromus tectorum","2024-04-28 09:46:00 -0600","","Sandia Heights South, Albuquerque, NM 87122, USA",35.1681111111,-106.4973916667,NA,"Cheatgrass","https://www.inaturalist.org/observations/211295690","https://inaturalist-open-data.s3.amazonaws.com/photos/373588967/medium.jpg","athenadesertwillow",211295690,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 9:46 AM","2024-04-28","2024-04-28 15:46:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8052483,"","2024-04-29 02:19:32 UTC","2024-04-29 02:19:32 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"437","Bromus tectorum","2024-04-28 09:44:00 -0600","","Sandia Heights South, Albuquerque, NM 87122, USA",35.1682777778,-106.496925,NA,"Cheatgrass","https://www.inaturalist.org/observations/211292428","https://inaturalist-open-data.s3.amazonaws.com/photos/373586186/medium.jpg","athenadesertwillow",211292428,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 9:44 AM","2024-04-28","2024-04-28 15:44:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8052483,"","2024-04-29 02:14:25 UTC","2024-04-29 02:14:25 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"438","Bromus tectorum","2024-04-28 15:13:00 -0600","","Bernalillo County, NM, USA",35.1926805556,-106.4785777778,NA,"Cheatgrass","https://www.inaturalist.org/observations/211280592","https://inaturalist-open-data.s3.amazonaws.com/photos/373428003/medium.jpeg","ariinthewild",211280592,"Cheatgrass","Plantae",58369,0,0,"2024/04/28 3:13 PM","2024-04-28","2024-04-28 21:13:00 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8073692,"","2024-04-29 01:55:03 UTC","2024-04-29 01:55:03 UTC","needs_id","CC-BY-NC",NA,NA,"false"
"439","Bromus tectorum","2024-04-28 16:28:46 -0600","","Cibola National Forest, Albuquerque, NM, US",35.1339555,-106.472105,NA,"Cheatgrass","https://www.inaturalist.org/observations/211261646","https://inaturalist-open-data.s3.amazonaws.com/photos/373537528/medium.jpg","cwalker7",211261646,"","Plantae",58369,0,0,"2024-04-28 16:28:46-06:00","2024-04-28","2024-04-28 22:28:46 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",6639284,"","2024-04-29 01:21:18 UTC","2024-04-29 01:21:23 UTC","needs_id","CC-BY-NC",NA,3,"false"
"440","Bromus tectorum","2024-04-28 15:40:00 -0600","","San Juan County, US-NM, US",36.4143024,-108.25156498,NA,"Cheatgrass","https://www.inaturalist.org/observations/211173374","https://inaturalist-open-data.s3.amazonaws.com/photos/373390343/medium.jpeg","rbi_consultants",211173374,"Cheatgrass","Plantae",58369,1,0,"2024-04-28 15:40:00","2024-04-28","2024-04-28 21:40:00 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",7414347,"Indio Brown","2024-04-28 22:44:14 UTC","2024-10-13 21:39:05 UTC","research","CC-BY",NA,2,"false"
"441","Bromus tectorum","2024-04-28 15:37:58 -0600","","Bloomfield, NM 87413, USA",36.41417928,-108.25186898,NA,"Cheatgrass","https://www.inaturalist.org/observations/211172859","https://inaturalist-open-data.s3.amazonaws.com/photos/373389711/medium.jpeg","rbi_consultants",211172859,"Cheatgrass","Plantae",58369,1,0,"2024-04-28 15:37:58","2024-04-28","2024-04-28 21:37:58 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",7414347,"Indio Brown","2024-04-28 22:43:37 UTC","2024-10-13 21:38:59 UTC","research","CC-BY",NA,2,"false"
"442","Bromus tectorum","2024-04-28 10:21:49 -0600","","Honeysuckle Dr NE, Albuquerque, NM, US",35.1650416667,-106.4812616667,NA,"Cheatgrass","https://www.inaturalist.org/observations/211011795","https://inaturalist-open-data.s3.amazonaws.com/photos/373129445/medium.jpg","athenadesertwillow",211011795,"","Plantae",58369,0,0,"2024-04-28 10:21:49-06:00","2024-04-28","2024-04-28 16:21:49 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",8052483,"","2024-04-28 18:39:56 UTC","2024-04-28 18:40:04 UTC","needs_id","CC-BY-NC",NA,3,"false"
"443","Cichorium intybus","2024-08-19 08:43:00 -0600","","Near E Meadowlark & ditch Corrales, NM, USA",35.214643147,-106.6201930573,"","chicory","https://www.inaturalist.org/observations/258416305","https://inaturalist-open-data.s3.amazonaws.com/photos/463634050/medium.jpeg","reneecnm",258416305,"chicory","Plantae",52913,0,0,"2024/08/19 8:43 AM","2024-08-19","2024-08-19 14:43:00 UTC","Mountain Time (US & Canada)",737,737,"",NA,"false","","",4341800,"RDC505","2025-01-13 23:33:53 UTC","2025-01-13 23:36:30 UTC","research","CC-BY-NC",NA,NA,"false"
"444","Cichorium intybus","2024-10-11 15:35:00 -0600","","Taos County, US-NM, US",36.457438857,-105.4073347715,"","chicory","https://www.inaturalist.org/observations/247563712","https://inaturalist-open-data.s3.amazonaws.com/photos/442175300/medium.jpg","pecosvalleydiamond",247563712,"chicory","Plantae",52913,0,0,"2024/10/11 3:35 PM","2024-10-11","2024-10-11 21:35:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured",NA,"true","","",4348831,"Moses Michelsohn","2024-10-16 01:49:49 UTC","2024-10-19 23:12:45 UTC","research","CC-BY-NC",NA,NA,"false"
"445","Cichorium intybus","2024-10-10 11:08:00 -0600","","Taos County, US-NM, US",36.5462722847,-105.6591691109,"","chicory","https://www.inaturalist.org/observations/247054571","https://inaturalist-open-data.s3.amazonaws.com/photos/441165409/medium.jpg","pecosvalleydiamond",247054571,"chicory","Plantae",52913,0,0,"2024/10/10 11:08 AM","2024-10-10","2024-10-10 17:08:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured",NA,"true","","",4348831,"Moses Michelsohn","2024-10-13 03:37:52 UTC","2024-10-19 23:22:27 UTC","research","CC-BY-NC",NA,NA,"false"
"446","Cichorium intybus","2024-10-10 11:06:00 -0600","","Taos County, US-NM, US",36.5785929407,-105.6091712107,"","chicory","https://www.inaturalist.org/observations/247052605","https://inaturalist-open-data.s3.amazonaws.com/photos/441161073/medium.jpg","pecosvalleydiamond",247052605,"chicory","Plantae",52913,0,0,"2024/10/10 11:06 AM","2024-10-10","2024-10-10 17:06:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured",NA,"true","","",4348831,"Moses Michelsohn","2024-10-13 03:18:55 UTC","2024-10-19 23:22:20 UTC","research","CC-BY-NC",NA,NA,"false"
"447","Cichorium intybus","2024-10-10 11:01:00 -0600","","Taos County, US-NM, US",36.4871549664,-105.6768249997,"","chicory","https://www.inaturalist.org/observations/247052201","https://inaturalist-open-data.s3.amazonaws.com/photos/441159765/medium.jpg","pecosvalleydiamond",247052201,"chicory","Plantae",52913,0,0,"2024/10/10 11:01 AM","2024-10-10","2024-10-10 17:01:00 UTC","Mountain Time (US & Canada)",NA,28534,"obscured",NA,"true","","",4348831,"Moses Michelsohn","2024-10-13 03:14:36 UTC","2024-10-19 23:22:16 UTC","research","CC-BY-NC",NA,NA,"false"
"448","Cichorium intybus","2024-10-09 09:16:43 -0600","","County Road 84, Santa Fe, NM, US",35.886937,-106.063195,"","chicory","https://www.inaturalist.org/observations/246482608","https://inaturalist-open-data.s3.amazonaws.com/photos/441148814/medium.jpeg","annhunkk",246482608,"chicory","Plantae",52913,0,0,"2024-10-09 09:16:43-06:00","2024-10-09","2024-10-09 15:16:43 UTC","Mountain Time (US & Canada)",4925,4925,"",NA,"false","","",1600431,"Ann Hunkins","2024-10-09 15:19:33 UTC","2024-10-26 07:43:24 UTC","research","CC-BY-NC",NA,3,"false"
"449","Cichorium intybus","2024-10-05 11:43:31 -0600","","Twomile Reservoir, Santa Fe, NM, US",35.6881767012,-105.8928969302,"","chicory","https://www.inaturalist.org/observations/245782882","https://inaturalist-open-data.s3.amazonaws.com/photos/438650874/medium.jpeg","zoodave",245782882,"chicory","Plantae",52913,1,0,"2024-10-05 11:43:31-06:00","2024-10-05","2024-10-05 17:43:31 UTC","Mountain Time (US & Canada)",4,4,"",NA,"false","","",5585348,"","2024-10-05 17:44:11 UTC","2024-10-05 17:58:28 UTC","research","CC-BY-NC",NA,3,"false"
"450","Cichorium intybus","2024-10-04 08:58:46 -0600","","Cibola National Forest, Tijeras, NM, US",35.0872345592,-106.3993257596,"","chicory","https://www.inaturalist.org/observations/245624052","https://inaturalist-open-data.s3.amazonaws.com/photos/438341793/medium.jpeg","miguel1958",245624052,"chicory","Plantae",52913,1,0,"2024-10-04 08:58:46-06:00","2024-10-04","2024-10-04 14:58:46 UTC","Mountain Time (US & Canada)",9,9,"",NA,"false","","",4925499,"","2024-10-04 20:01:17 UTC","2024-10-04 20:18:11 UTC","research","CC-BY-NC",NA,3,"false"
"451","Cichorium intybus","2024-09-29 12:19:06 -0600","","Navajo Lake State Park, Navajo Dam, NM, US",36.8216133333,-107.6439583333,"","chicory","https://www.inaturalist.org/observations/244809084","https://static.inaturalist.org/photos/437664233/medium.jpeg","kristi58",244809084,"chicory","Plantae",52913,1,0,"2024-09-29 12:19:06-06:00","2024-09-29","2024-09-29 18:19:06 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",1637955,"Kristi Kohl","2024-09-29 23:39:53 UTC","2024-10-02 19:20:45 UTC","research","",NA,3,"false"
"452","Cichorium intybus","2024-09-23 09:14:00 -0600","","Twomile Reservoir, Santa Fe, NM, US",35.6878480686,-105.893050572,"","chicory","https://www.inaturalist.org/observations/243622206","https://inaturalist-open-data.s3.amazonaws.com/photos/434438213/medium.jpeg","sambiology",243622206,"chicory","Plantae",52913,1,0,"2024-09-23 09:14:00-06:00","2024-09-23","2024-09-23 15:14:00 UTC","Mountain Time (US & Canada)",3,3,"",NA,"false","","",22589,"Sam Kieschnick","2024-09-23 16:48:40 UTC","2024-09-23 22:55:25 UTC","research","CC-BY",NA,3,"false"
"453","Cichorium intybus","2024-09-16 10:25:39 -0600","","Twomile Reservoir, Santa Fe, NM, US",35.6884616667,-105.8925083333,"","chicory","https://www.inaturalist.org/observations/242966638","https://inaturalist-open-data.s3.amazonaws.com/photos/433189841/medium.jpeg","kestrelholmes",242966638,"chicory","Plantae",52913,1,0,"2024-09-16 10:25:39-06:00","2024-09-16","2024-09-16 16:25:39 UTC","Mountain Time (US & Canada)",69,69,"",NA,"false","","",4837127,"","2024-09-20 22:37:47 UTC","2024-09-20 23:15:10 UTC","research","CC-BY-NC",NA,3,"false"
"454","Cichorium intybus","2024-09-12 20:07:57 -0600","","Lincoln National Forest, Ruidoso, NM, US",33.3240133333,-105.6291283333,"","chicory","https://www.inaturalist.org/observations/242031372","https://inaturalist-open-data.s3.amazonaws.com/photos/431442078/medium.jpeg","kevinfrancis",242031372,"chicory","Plantae",52913,0,0,"2024-09-12 20:07:57-06:00","2024-09-12","2024-09-13 02:07:57 UTC","Mountain Time (US & Canada)",5,5,"",NA,"false","","",6165520,"","2024-09-16 04:36:35 UTC","2024-10-26 07:48:42 UTC","research","CC-BY-NC",NA,3,"false"
"455","Cichorium intybus","2024-08-29 09:12:00 -0600","San Miguel Co.","San Miguel County, NM, USA",35.6898833333,-105.3767555556,"","chicory","https://www.inaturalist.org/observations/240749064","https://inaturalist-open-data.s3.amazonaws.com/photos/428968592/medium.jpeg","czktex",240749064,"chicory","Plantae",52913,1,0,"2024/08/29 9:12 AM","2024-08-29","2024-08-29 15:12:00 UTC","Mountain Time (US & Canada)",8,8,"",NA,"false","","",91751,"John Maresh","2024-09-09 13:25:21 UTC","2024-09-09 15:06:06 UTC","research","CC-BY-NC",NA,NA,"false"
